time alive avgAge maxAge
9720 31 564.1612903225806 2170
9560 30 609.4333333333333 2030
9590 28 603.8214285714286 2060
9600 27 617.3333333333334 2070
9380 29 602.5172413793103 1850
9770 29 578.1724137931035 2220
9820 27 574.7777777777778 2270
9640 27 651.4814814814815 2110
9430 29 604.3103448275862 1900
9610 27 627.3333333333334 2080
9650 27 652.4444444444445 2120
9870 27 575.1111111111111 2320
9660 27 662.4444444444445 2130
9690 30 624.6666666666666 2160
9700 30 562.5 2150
9480 27 591.8518518518518 1950
9920 29 466.48275862068965 1490
9740 30 584.6666666666666 2190
9530 31 562.483870967742 2000
9750 30 594.6666666666666 2200
9710 31 554.1612903225806 2160
9970 28 452.17857142857144 1350
9800 27 559 2250
9790 28 586.3928571428571 2240
9760 31 585.2258064516129 2210
9580 27 615.8518518518518 2050
10020 31 411.9032258064516 1400
9850 29 564 2300
9840 28 574.1428571428571 2290
9630 26 666.4615384615385 2100
9810 28 548.9642857142857 2260
10070 30 406.03333333333336 1450
9890 27 595.1111111111111 2340
9900 29 563.6896551724138 2350
10120 32 426.9375 1500
9860 27 565.1111111111111 2310
9680 29 636.1379310344828 2150
9950 27 457.9259259259259 1520
10170 34 436.2352941176471 1550
9730 31 573.3225806451613 2180
9940 29 479.51724137931035 1510
9910 27 490.85185185185185 1480
10000 31 420.4516129032258 1380
9960 28 451.4642857142857 1340
9780 28 576.3928571428571 2230
9990 29 456.2068965517241 1370
10010 30 415.3666666666667 1390
10050 31 406.64516129032256 1430
10040 31 422.93548387096774 1420
10220 35 386.2 1600
9830 28 564.1428571428571 2280
10060 30 396.03333333333336 1440
10100 31 420.1290322580645 1480
10270 35 424.6 1650
9880 27 585.1111111111111 2330
10150 33 432.7878787878788 1530
10090 31 412.83870967741933 1470
10320 37 439.7837837837838 1700
10110 32 416.9375 1490
9930 29 469.51724137931035 1500
10140 35 409.48571428571427 1520
10200 33 470.8787878787879 1580
10370 38 443.6578947368421 1750
10190 33 460.8787878787879 1570
10160 34 430 1540
9980 28 462.17857142857144 1360
10250 35 408.14285714285717 1630
10420 35 491.51428571428573 1800
10210 36 441.19444444444446 1590
10240 36 394.94444444444446 1620
10030 30 426.9 1410
10300 37 424 1680
10470 36 527.8055555555555 1850
10260 36 406.55555555555554 1640
10290 36 432.72222222222223 1670
10350 37 439.4594594594595 1730
10080 31 402.83870967741933 1460
10520 37 497.35135135135135 1860
10310 36 442 1690
10340 37 438.97297297297297 1720
10130 33 424 1510
10400 37 474.8918918918919 1780
10180 34 443.9117647058824 1560
10360 38 437.7105263157895 1740
10390 38 463.6578947368421 1770
10570 40 494.05 1910
10450 36 507.80555555555554 1830
10440 36 497.80555555555554 1820
10620 42 482.23809523809524 1960
10230 35 396.2 1610
10500 38 514.078947368421 1840
10670 38 441.13157894736844 1520
10280 36 422.72222222222223 1660
10490 37 517.918918918919 1870
10550 40 489.075 1890
10410 36 472.3333333333333 1790
10330 37 428.97297297297297 1710
10600 43 479.25581395348837 1940
10720 32 481.3125 1570
10460 36 517.8055555555555 1840
10540 39 491.4102564102564 1880
10380 38 453.6578947368421 1760
10770 34 467.20588235294116 1620
10590 41 492.4878048780488 1930
10510 37 487.35135135135135 1850
10650 37 476.35135135135135 1500
10820 35 454.7142857142857 1670
10640 38 461.42105263157896 1490
10430 36 487.80555555555554 1810
10560 40 484.05 1900
10700 35 467.7142857142857 1550
10480 35 547.2571428571429 1860
10870 36 453.9166666666667 1720
10690 36 472.4166666666667 1540
10750 32 475.75 1600
10610 42 478.64285714285717 1950
10920 36 426.3611111111111 1770
10660 37 452.94594594594594 1510
10530 39 481.71794871794873 1870
10970 37 438.7567567567568 1820
10740 32 489.25 1590
10710 33 471.3030303030303 1560
10800 37 434.7567567567568 1650
11020 39 422.0769230769231 1870
10580 41 491.8292682926829 1920
10760 33 471.2121212121212 1610
10790 37 448.4864864864865 1640
10850 36 471.8888888888889 1700
11070 33 475.75757575757575 1920
10630 41 486.9268292682927 1480
10810 36 450 1660
10900 36 444.6111111111111 1750
10840 36 461.8888888888889 1690
11120 34 511.38235294117646 1970
10680 37 459.5945945945946 1530
10860 38 456.8157894736842 1710
10950 36 430.8888888888889 1800
10890 36 469.3611111111111 1740
11170 35 489.1142857142857 2020
10910 36 416.3611111111111 1760
10730 32 483.8125 1580
11000 38 439.5263157894737 1850
11220 37 455.1081081081081 2070
10960 36 440.8888888888889 1810
10780 36 450.9166666666667 1630
10940 36 444.30555555555554 1790
11050 34 477.29411764705884 1900
11270 38 431.8157894736842 1950
11010 37 440.97297297297297 1860
10830 36 451.8888888888889 1680
10990 39 435.5897435897436 1840
11100 34 491.38235294117646 1950
11060 33 481.969696969697 1910
11040 37 464 1890
10880 35 472.74285714285713 1730
11320 37 431.94594594594594 2000
11150 34 485.4117647058824 2000
11090 34 481.38235294117646 1940
10930 36 434.30555555555554 1780
11110 34 501.38235294117646 1960
11370 38 447.7894736842105 2050
11200 35 477.42857142857144 2050
11160 34 493.29411764705884 2010
10980 38 437 1830
11420 37 448.8378378378378 2100
11250 38 418.57894736842104 1930
11210 37 461.27027027027026 2060
11140 33 490.09090909090907 1990
11030 37 454 1880
11470 36 438.0833333333333 2150
11300 40 424.225 1980
11080 33 485.75757575757575 1930
11520 37 435.97297297297297 2200
11190 35 467.42857142857144 2040
11260 37 437.3243243243243 1940
11350 39 438.71794871794873 2030
11570 38 456.3421052631579 2250
11240 39 451.56410256410254 1920
11130 35 469.45714285714286 1980
11310 37 431.27027027027026 1990
11290 41 419.4390243902439 1970
11340 38 440.2105263157895 2020
11620 43 446.2093023255814 2300
11400 36 465.44444444444446 2080
11180 36 471.6388888888889 2030
11360 37 449.7567567567568 2040
11670 43 391.6046511627907 2350
11450 37 432.5135135135135 2130
11720 39 426.97435897435895 2400
11410 36 451.0833333333333 2090
11230 39 441.56410256410254 2080
11390 35 472.45714285714286 2070
11460 37 442.5135135135135 2140
11500 35 474.2857142857143 2180
11440 37 422.5135135135135 2120
11510 38 446.55263157894734 2190
11770 42 417.4761904761905 2450
11550 39 433.94871794871796 2230
11280 40 419.85 1960
11490 35 464.2857142857143 2170
11600 41 447.6585365853659 2280
11820 46 419.19565217391306 2500
11330 37 441.94594594594594 2010
11560 38 446.3421052631579 2240
11870 44 429.25 2550
11540 38 436.44736842105266 2220
11380 36 467 2060
11650 44 425.77272727272725 2330
11590 40 448.7 2270
11920 48 422.2708333333333 2600
11700 42 391.64285714285717 2380
11610 42 446.76190476190476 2290
11430 37 429.02702702702703 2110
11640 44 415.77272727272725 2320
11970 52 407.09615384615387 2650
11750 42 420.76190476190476 2430
11660 44 435.77272727272725 2340
11690 41 394.0487804878049 2370
11480 33 481.90909090909093 2160
12020 49 462.2857142857143 2700
11800 45 408.44444444444446 2480
12070 49 475.6326530612245 2750
11850 43 424.3255813953488 2530
11710 40 420.05 2390
11530 38 434.2894736842105 2210
11740 41 420.8780487804878 2420
11760 45 402.4 2440
11790 46 394.2173913043478 2470
11580 40 443.45 2260
11900 50 404.2 2580
12120 48 466.1041666666667 2800
11810 45 418.44444444444446 2490
11630 44 412.52272727272725 2310
12170 47 443.1063829787234 2850
11840 44 419.22727272727275 2520
11950 51 394.94117647058823 2630
11860 43 429.0232558139535 2540
11680 44 392.5681818181818 2360
11910 50 404.08 2590
12220 52 418.03846153846155 2900
11890 50 394.2 2570
12000 49 447.8979591836735 2680
12270 50 435.88 2950
11730 40 421.35 2410
11940 51 412.6470588235294 2620
12050 49 470.2244897959184 2730
11780 45 394.2888888888889 2460
11960 51 404.94117647058823 2640
12100 52 448.46153846153845 2780
12320 53 409.4339622641509 3000
11830 46 429.19565217391306 2510
11990 50 433.46 2670
12010 49 452.2857142857143 2690
11880 46 417.9347826086956 2560
12150 49 452.3469387755102 2830
12370 48 380.7708333333333 3050
12040 48 469.9583333333333 2720
12060 48 489.125 2740
12420 43 427.1162790697674 3100
12200 50 427.06 2880
12090 51 461.078431372549 2770
11930 50 415.3 2610
12250 51 411.70588235294116 2930
12110 52 458.46153846153845 2790
12140 49 476.3469387755102 2820
12470 46 393.04347826086956 3150
12160 50 453.28 2840
11980 51 419.7843137254902 2660
12300 48 430.8958333333333 2980
12520 44 431.8636363636364 3200
12210 50 428.66 2890
12030 50 458.76 2710
12190 51 420.98039215686276 2870
12350 49 390.3061224489796 3030
12570 47 427.17021276595744 3250
12080 51 466.70588235294116 2760
12260 51 421.70588235294116 2940
12400 44 409.84090909090907 3080
12240 51 401.70588235294116 2920
12130 48 476.1041666666667 2810
12310 51 415.3137254901961 2990
12620 43 398.69767441860466 1730
12450 43 406.83720930232556 3130
12290 50 439.7 2970
12360 49 388.0816326530612 3040
12670 40 420.55 1780
12180 48 439.3125 2860
12340 49 381.1224489795918 3020
12720 39 430.7435897435897 1830
12410 43 421.6279069767442 3090
12500 45 418.0888888888889 3180
12390 46 397.2391304347826 3070
12230 51 410.4313725490196 2910
12550 45 425.55555555555554 3230
12440 43 421.5348837209302 3120
12460 43 410.30232558139534 3140
12770 43 422.74418604651163 1880
12280 49 438.59183673469386 2960
12490 44 417.5 3170
12330 50 403.64 3010
12600 48 436.5833333333333 3280
12820 38 468.3421052631579 1930
12510 45 412.5111111111111 3190
12540 45 428.8222222222222 3220
12650 40 413.925 1760
12870 39 498.5897435897436 1980
12560 47 417.17021276595744 3240
12380 48 390.7708333333333 3060
12920 34 531.6176470588235 2030
12590 48 435.8541666666667 3270
12700 40 426.3 1810
12430 43 411.5348837209302 3110
12610 47 453.0425531914894 1720
12970 32 532.6875 1280
12640 40 415.575 1750
12480 45 401.2888888888889 3160
12660 40 410.55 1770
12750 42 429.14285714285717 1860
13020 33 565.2121212121212 1330
12710 39 420.7435897435897 1820
12800 40 429.525 1910
12530 44 436.5 3210
13070 37 496.64864864864865 1380
12690 40 432.9 1800
12760 42 422.76190476190476 1870
12850 38 491.2105263157895 1960
12740 41 429.390243902439 1850
12580 47 434.97872340425533 3260
13120 36 504.72222222222223 1430
12790 41 423.4878048780488 1900
12810 38 458.3421052631579 1920
12900 35 536.4285714285714 2010
12630 40 405.575 1740
12840 38 481.2105263157895 1950
13170 35 539.5142857142857 1480
12950 33 559.4545454545455 2060
12680 39 434.94871794871796 1790
12860 39 488.5897435897436 1970
12890 35 526.4285714285714 2000
13220 38 522.3157894736842 1530
13000 32 562.6875 1310
12910 35 530.4285714285714 2020
12730 41 419.390243902439 1840
13270 40 477.125 1580
12960 32 522.6875 1270
12940 33 549.4545454545455 2050
13050 36 512.4722222222222 1360
12780 44 422.90909090909093 1890
13320 39 445.1025641025641 1600
12990 32 552.6875 1300
13100 38 513.078947368421 1410
12830 38 471.2105263157895 1940
13010 32 572.6875 1320
13040 35 517.0285714285715 1350
13370 42 457.45238095238096 1650
12880 37 513.3513513513514 1990
13090 38 503.07894736842104 1400
13150 35 519.5142857142857 1460
13060 37 500.8918918918919 1370
13420 43 441.2093023255814 1700
12930 34 541.6176470588235 2040
13200 34 571.2647058823529 1510
13110 38 523.078947368421 1420
13140 34 524.5588235294117 1450
13470 43 474.2325581395349 1750
13250 37 525.1621621621622 1560
12980 32 542.6875 1290
13160 35 529.5142857142857 1470
13520 42 411.54761904761904 1800
13190 34 561.2647058823529 1500
13030 33 566.2121212121212 1340
13300 39 425.1025641025641 1580
13210 36 541.1111111111111 1520
13240 37 515.1621621621622 1550
13350 39 472.02564102564105 1630
13080 37 506.64864864864865 1390
13570 38 401.07894736842104 1850
13260 38 521.3421052631579 1570
13290 40 446.375 1570
13400 43 429.48837209302326 1680
13130 34 539.6470588235294 1440
13620 37 423.1621621621622 1900
13310 39 435.1025641025641 1590
13450 45 447.02222222222224 1730
13340 39 462.02564102564105 1620
13360 40 470.1 1640
13670 41 411.780487804878 1950
13180 35 549.5142857142857 1490
13500 41 440.3658536585366 1780
13230 37 505.1621621621622 1540
13410 44 429.5681818181818 1690
13390 42 444.2142857142857 1670
13720 40 454.4 2000
13550 39 407.7692307692308 1830
13770 36 487.1111111111111 2050
13440 45 437.02222222222224 1720
13280 39 488.61538461538464 1560
13460 44 458.15909090909093 1740
13510 42 418.1190476190476 1790
13490 40 441.325 1770
13600 37 409.27027027027026 1880
13820 36 518.8611111111111 2100
13560 38 392.63157894736844 1840
13330 39 455.1025641025641 1610
13650 39 412.56410256410254 1930
13540 42 428.92857142857144 1820
13870 37 536.8648648648649 2150
13380 41 444.9756097560976 1660
13590 37 403.5945945945946 1870
13430 43 447.09302325581393 1710
13700 40 448.3 1980
13610 38 408.39473684210526 1890
13750 36 486 2030
13920 33 568.060606060606 2200
13480 42 456.6904761904762 1760
13640 38 420.4736842105263 1920
13660 39 422.56410256410254 1940
13970 37 541.8378378378378 2250
13800 36 498.8611111111111 2080
13690 40 438.3 1970
13530 42 420.4047619047619 1810
13710 42 436.8333333333333 1990
14020 35 553.1428571428571 2300
13850 37 522.7297297297297 2130
13740 37 471.5945945945946 2020
13580 37 393.5945945945946 1860
14070 33 588.3030303030303 2350
13760 36 484.55555555555554 2040
13790 36 493.1388888888889 2070
13900 32 566.3125 2180
14120 33 586.3636363636364 2400
13630 38 421.9736842105263 1910
13810 36 508.8611111111111 2090
13840 38 511.1578947368421 2120
13950 36 549.2777777777778 2230
13680 40 428.3 1960
13860 37 532.7297297297297 2140
14000 36 523.9166666666666 2280
13730 39 464.28205128205127 2010
14170 34 529.6176470588235 1710
13890 33 545.4848484848485 2170
13910 32 576.3125 2190
13780 35 497.1714285714286 2060
14220 36 528.5 1760
14050 33 568.3030303030303 2330
13960 36 547.3611111111111 2240
14100 32 584.28125 2380
13830 37 514.8108108108108 2110
14270 37 544.027027027027 1810
13940 34 571.2941176470588 2220
14320 36 552.8611111111111 1860
13990 35 528.6285714285714 2270
13880 34 529.8529411764706 2160
14150 33 526.5757575757576 1690
14010 35 543.1428571428571 2290
14040 33 558.3030303030303 2320
14370 36 578.0833333333334 1910
14060 33 578.3030303030303 2340
13930 34 561.2941176470588 2210
14090 32 596.40625 2370
14200 36 529.8333333333334 1740
13980 36 505.1388888888889 2260
14420 39 581.7692307692307 1960
14110 33 576.3636363636364 2390
14250 35 556.2 1790
14140 33 605.939393939394 2420
14030 33 548.3030303030303 2310
14160 33 535.5151515151515 1700
14470 40 563.175 2010
14300 35 548.6 1840
14190 36 519.8333333333334 1730
14080 32 595.71875 2360
14520 35 586.2857142857143 2060
14210 37 524.2432432432432 1750
14240 36 544.6388888888889 1780
14350 35 574.3714285714286 1890
14130 34 579.0882352941177 2410
14570 32 583.03125 1550
14180 35 524.4857142857143 1720
14260 36 550.5833333333334 1800
14290 37 564.027027027027 1830
14400 38 576.578947368421 1940
14620 28 559.3571428571429 1600
14340 34 581.1470588235294 1880
14450 39 563.5641025641025 1990
14310 35 558.6 1850
14670 29 556.551724137931 1650
14360 35 584.3714285714286 1900
14230 36 538.5 1770
14500 37 554.972972972973 2040
14720 25 608.2 1510
14410 39 571.7692307692307 1950
14390 37 581.9459459459459 1930
14280 37 554.027027027027 1820
14550 33 609.060606060606 1530
14440 40 587.1 1980
14460 41 545.7560975609756 2000
14600 30 583.2666666666667 1580
14490 39 546.4615384615385 2030
14770 24 664.7083333333334 1560
14330 36 562.8611111111111 1870
14510 36 565.6111111111111 2050
14820 24 618.7083333333334 1610
14650 28 556.2857142857143 1630
14540 33 599.060606060606 2080
14380 36 588.0833333333334 1920
14590 30 573.2666666666667 1570
14560 32 573.03125 1540
14700 27 609.3703703703703 1680
14870 25 607.96 1660
14430 40 577.1 1970
14640 28 546.2857142857143 1620
14610 30 593.2666666666667 1590
14480 39 545.0769230769231 2020
14920 31 535.0322580645161 1710
14750 25 619.6 1540
14690 27 599.3703703703703 1670
14660 28 566.2857142857143 1640
14530 33 589.060606060606 2070
14800 22 653.3181818181819 1590
14970 33 498.1818181818182 1410
14740 26 604.3076923076923 1530
14850 24 612.5 1640
14710 27 619.3703703703703 1690
14580 33 575.3636363636364 1560
15020 33 443.5151515151515 1430
14790 22 643.3181818181819 1580
14630 29 549.7586206896551 1610
14760 24 654.7083333333334 1550
14900 30 532.8 1690
15070 37 443.9189189189189 1480
14840 24 638.7083333333334 1630
14680 28 578.7142857142857 1660
15120 39 469.7435897435897 1530
14810 24 608.7083333333334 1600
14950 33 532.2424242424242 1740
14890 26 604.0384615384615 1680
15000 33 439.93939393939394 1410
14730 25 618.2 1520
14860 25 597.96 1650
14940 33 522.2424242424242 1730
15170 38 511.39473684210526 1580
14910 30 542.8 1700
14780 24 650.875 1570
15050 36 435.80555555555554 1460
14960 35 511.37142857142857 1750
15220 38 495.94736842105266 1630
14990 32 443.59375 1400
15100 38 461.6842105263158 1510
14830 24 628.7083333333334 1620
15040 36 425.80555555555554 1450
15270 36 529.5277777777778 1680
15010 33 433.5151515151515 1420
15150 38 491.39473684210526 1560
14880 25 617.96 1670
15320 37 482.27027027027026 1730
15200 40 485.125 1610
15090 37 463.9189189189189 1500
15370 36 512.4722222222222 1780
14930 32 528.28125 1720
15060 37 433.9189189189189 1470
15140 38 485.39473684210526 1550
15250 38 525.9473684210526 1660
14980 31 447.7096774193548 1390
15190 40 475.125 1600
15110 39 459.7435897435897 1520
15420 35 556.0285714285715 1830
15160 38 501.39473684210526 1570
15300 36 500.25 1710
15030 35 427.85714285714283 1440
15470 36 563.8055555555555 1880
15210 40 471.025 1620
15240 38 515.9473684210526 1650
15080 37 453.9189189189189 1490
15350 36 492.47222222222223 1760
15520 37 522.7297297297297 1600
15130 38 475.39473684210526 1540
15260 35 534.4571428571429 1670
15290 37 520.918918918919 1700
15400 35 549.5142857142857 1810
15180 40 495.6 1590
15570 36 539.9444444444445 1430
15310 36 510.25 1720
15340 36 482.47222222222223 1750
15450 35 559.5428571428571 1860
15620 35 580.0285714285715 1480
15230 38 505.94736842105266 1640
15390 36 532.4722222222222 1800
15360 36 502.47222222222223 1770
15500 35 545.7714285714286 1580
15440 35 549.5428571428571 1850
15670 37 457.2162162162162 1530
15280 35 540.5142857142857 1690
15410 36 544.1666666666666 1820
15550 38 495.8421052631579 1410
15490 36 578.25 1570
15720 38 469.57894736842104 1580
15330 36 472.47222222222223 1740
15460 36 553.8055555555555 1870
15600 36 558.6111111111111 1460
15770 29 495.1034482758621 1510
15510 35 542.2857142857143 1590
15540 38 528.4736842105264 1620
15650 36 484.8888888888889 1510
15380 36 522.4722222222222 1790
15820 29 530.6896551724138 1560
15590 37 536.6486486486486 1450
15430 34 569.5588235294117 1840
15560 37 516.1081081081081 1420
15870 28 561.7142857142857 1610
15700 40 447.95 1560
15640 38 506.3157894736842 1500
15480 36 573.8055555555555 1890
15610 36 568.6111111111111 1470
